UserID,UserNo,Started,Ended,Q1,Q2,UK,Q3.1. 0 - 7 years old,Q3.2. 8 - 14 years old,Q3.3. 15 - 19 years old,Q3.4. 20 +,Q4,Q5,Q6
144634580,821,09/07/2020 04:02,09/07/2020 04:04,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,New Zealand,,-,1,1,4,Once or twice a week,learning new things,Yes
144647112,822,09/07/2020 10:03,09/07/2020 10:05,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,SW16 6RR,1,-,2,-,2,Once or twice a week,research,Yes
144664623,823,09/07/2020 12:31,09/07/2020 12:33,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Austria,,1,-,-,2,Once or twice a week,responsibility,Yes
144709820,825,09/07/2020 19:38,09/07/2020 19:39,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Portugal,,-,-,-,2,Every day,being in the forefront of new discovery and the betterment of mankind,Yes
144719624,826,09/07/2020 22:56,09/07/2020 22:58,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Australia,,-,-,-,2,Once or twice a week,being able to improve the quality of life for the general population.,Yes
144724398,827,10/07/2020 06:15,10/07/2020 06:16,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,10,Every day,Teamwork,Yes
144745496,828,10/07/2020 12:31,10/07/2020 12:34,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,8,Once or twice a week,the continous search and desire to know more about the world.,Yes
144746329,829,10/07/2020 12:43,10/07/2020 12:44,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,uk,1,-,150,-,-,Every day,being innovative.,Yes
144747334,830,10/07/2020 12:56,10/07/2020 13:01,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,LS2 9JQ,1,-,-,-,3,Every day,creative/blue sky thinking,Yes
144755549,832,10/07/2020 14:44,10/07/2020 14:46,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Germany,,-,-,-,5,Every day,finding new things out,Yes
144758362,833,10/07/2020 15:18,10/07/2020 15:20,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,uk,1,-,-,1,1,Every day,Learning,Yes
144816399,834,12/07/2020 02:20,12/07/2020 02:21,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,-,2,Every day,-,Yes
144817089,835,12/07/2020 05:04,12/07/2020 05:06,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,2,1,2,Once or twice a week,"Discoveries
Experiments
",Yes
144833768,836,12/07/2020 18:48,12/07/2020 18:49,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
144915491,837,14/07/2020 09:54,14/07/2020 09:55,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,1,1,-,-,Every day,Finding things out,Yes
144937667,842,14/07/2020 13:41,14/07/2020 13:43,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,IP4,1,-,9,-,4,Once or twice a week,exploration,Yes
